4669,The St. Paul Stories of F. Scott Fitzgerald,F. Scott Fitzgerald/Dave Page/Patricia Hampl,4.0,0873515129,9780873515122.0,en-US,328.0,100.0,11.0,9/24/2004;;
4670,Tender is the Night,F. Scott Fitzgerald/Arnold Goldman/Richard Godden,3.82,0141183594,9780141183596.0,en-GB,400.0,1354.0,140.0,6/28/2001;;
4673,The Great Gatsby,Kathleen Parkinson/F. Scott Fitzgerald,3.88,0140771972,9780140771978.0,eng,144.0,557.0,28.0,11/25/2003;;
4674,The Great Gatsby,F. Scott Fitzgerald/Tim Robbins,3.91,0060098910,9780060098919.0,eng,6.0,258.0,58.0,10/1/2002;;
4675,The Great Gatsby,F. Scott Fitzgerald/Alexander Scourby,3.91,1572702567,9781572702561.0,eng,4.0,63.0,13.0,3/13/2002;;
4676,Cliffs Notes on Fitzgerald's the Great Gatsby,Kate Maurer/F. Scott Fitzgerald/CliffsNotes,3.7,0764586017,9780764586019.0,eng,96.0,78.0,13.0,6/5/2000;;
4677,The Great Gatsby,F. Scott Fitzgerald,3.91,0140620184,9780140620184.0,eng,188.0,2729.0,245.0,1/13/1994;;
4680,Limitations (Kindle County Legal Thriller #7),Scott Turow,3.33,0312426453,9780312426453.0,eng,208.0,1750.0,228.0,11/14/2006;;
4681,Reversible Errors (Kindle County Legal Thriller #6),Scott Turow,3.83,0446612626,9780446612623.0,eng,553.0,5073.0,222.0,11/1/2003;;
4682,The Laws Of Our Fathers (Kindle County Legal Thriller #4),Scott Turow,3.75,0446604402,9780446604406.0,eng,817.0,3655.0,162.0,9/1/1997;;
4683,Personal Injuries (Kindle County Legal Thriller #5),Scott Turow,3.86,0446608602,9780446608602.0,eng,528.0,5163.0,179.0,12/1/2000;;
4685,One L: The Turbulent True Story of a First Year at Harvard Law School,Scott Turow,3.67,0446673781,9780446673785.0,eng,288.0,6093.0,447.0,9/1/1997;;
4686,Ultimate Punishment,Scott Turow,3.81,031242373X,9780312423735.0,eng,176.0,506.0,50.0,8/1/2004;;
4692,The Physician (Cole Family Trilogy  #1),Noah Gordon,4.37,0751503894,9780751503890.0,eng,720.0,23114.0,1175.0,7/1/2001;;
4693,Matters of Choice (Cole Family Trilogy  #3),Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić,3.39,0451187261,9780451187260.0,eng,448.0,2680.0,142.0,5/1/1997;;
4695,The Rabbi,Noah Gordon,3.69,0449214540,9780449214541.0,eng,448.0,921.0,44.0,8/12/1987;;
4696,The Last Jew,Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić,4.1,0312300530,9780312300531.0,eng,352.0,4360.0,189.0,8/15/2000;;
4698,The Frequencies,Noah Eli Gordon,4.32,0974016713,9780974016719.0,eng,81.0,69.0,8.0,1/1/2003;;
4700,Chamán (Familia Cole  #2),Noah Gordon/Elsa Mateo,4.12,849654642X,9788496546424.0,spa,768.0,493.0,24.0,6/30/2006;;
4703,The Talking Horse and the Sad Girl and the Village Under the Sea: Poems,Mark Haddon,3.31,0307275698,9780307275691.0,eng,60.0,418.0,37.0,4/11/2006;;
4704,Ocean Star Express,Mark Haddon/Peter   Sutton,3.57,000664600X,9780006646006.0,eng,32.0,1.0,0.0,7/1/2002;;
4714,The Damned and the Beautiful: American Youth in the 1920's,Paula S. Fass,3.76,0195024923,9780195024920.0,spa,520.0,83.0,14.0,2/19/1978;;
4717,This Side of Paradise (Paradise  #1),Steven L. Layne,3.73,1589802543,9781589802544.0,eng,224.0,549.0,80.0,3/31/2005;;
4723,Trimalchio,F. Scott Fitzgerald/James L.W. West III,4.42,0521890470,9780521890472.0,eng,214.0,41.0,4.0,4/25/2002;;
4738,Souvenir of Canada 2,Douglas Coupland,3.83,1553650433,9781553650430.0,eng,144.0,332.0,9.0,5/10/2004;;
4739,Souvenir of Canada,Douglas Coupland,3.85,1550549170,9781550549171.0,en-US,144.0,893.0,34.0,7/1/2002;;
4742,The Illustrated Art of War,Sun Tzu/Samuel B. Griffith,3.97,019518999X,9780195189995.0,eng,272.0,91.0,11.0,10/15/2005;;
4745,World War 3 Illustrated: Confrontational Comics,Scott   Cunningham/Peter Kuper/Seth Tobocman/Sabrina Jones,3.85,1568580398,9781568580395.0,eng,256.0,20.0,2.0,10/17/1995;;
4746,Master Index: An Illustrated Guide,Time-Life Books,3.56,0809447967,9780809447961.0,eng,175.0,16.0,1.0,9/1/1993;;
4752,A New Hope: The Illustrated Screenplay (Star Wars  Episode IV),George Lucas,4.23,0345420691,9780345420695.0,eng,166.0,11.0,0.0,3/24/1998;;
4764,Soul of the Sword: An Illustrated History of Weaponry and Warfare from Prehistory to the Present,Robert L. O'Connell/John    Batchelor,3.75,0684844079,9780684844077.0,en-US,400.0,55.0,5.0,8/27/2002;;
4767,Star Wars Episode 1: The Phantom Menace Illustrated Screenplay,George Lucas,3.92,0345431103,9780345431103.0,eng,150.0,259.0,9.0,4/21/1999;;
4777,Warfare in the Classical World: An Illustrated Encyclopedia of Weapons  Warriors  and Warfare in the Ancient Civilizations of Greece and Rome,John Warry/Phillip de ste. Croix,4.14,0806127945,9780806127941.0,eng,224.0,383.0,19.0,10/15/1995;;
4796,The Winter of Our Discontent,John Steinbeck/Susan Shillinglaw,3.99,0143039482,9780143039488.0,eng,336.0,32091.0,1517.0,8/26/2008;;
4799,Cannery Row,John Steinbeck,4.04,014200068X,9780142000687.0,eng,181.0,96408.0,3909.0,2/5/2002;;
4801,The Grapes of Wrath and Other Writings 1936–1941: The Long Valley / The Grapes of Wrath / The Log from the Sea of Cortez / The Harvest Gypsies,John Steinbeck/Elaine Steinbeck/Robert DeMott,4.41,1883011159,9781883011154.0,eng,1088.0,884.0,25.0,9/1/1996;;
4802,Tortilla Flat,John Steinbeck,3.83,0141185112,9780141185118.0,en-GB,154.0,438.0,38.0,9/7/2000;;
4803,The Log from the Sea of Cortez,John Steinbeck/Richard Astro,3.84,0141186070,9780141186078.0,eng,288.0,3427.0,276.0,1/18/2001;;
4805,The Illustrated Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel/William J.H. Andrewes/William J. H. Andrewes,3.97,0802775934,9780802775931.0,eng,224.0,179.0,20.0,10/1/2003;;
4806,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel/Neil Armstrong,3.97,0802714625,9780802714626.0,eng,192.0,47453.0,1865.0,10/1/2005;;
4808,Latitude and Longitude (Rookie Read-About Geography),Rebecca Aberg/Jeanne Clidas,3.53,0516277650,9780516277653.0,eng,32.0,1.0,0.0,9/1/2003;;
4812,The Quest for Longitude: The Proceedings of the Longitude Symposium  Harvard University  Cambridge  Massachusetts  November 4-6  1993,William Andrewes,4.5,0964432900,9780964432901.0,eng,437.0,10.0,2.0,10/1/1996;;
4813,1421: The Year China Discovered America,Gavin Menzies,3.6,006054094X,9780060540944.0,eng,650.0,11751.0,893.0,1/1/2004;;
4817,Dr. Desirable,Kristi Gold,3.27,0373764219,9780373764211.0,eng,192.0,20.0,1.0,1/25/2002;;
4820,Mayflower: A Story of Courage  Community  and War,Nathaniel Philbrick,3.87,0670037605,9780670037605.0,eng,461.0,31384.0,2255.0,5/9/2006;;
4824,Before the Mayflower: A History of Black America,Lerone Bennett Jr.,4.44,0874850916,9780874850918.0,eng,796.0,6.0,2.0,10/23/2003;;
4829,Before The Mayflower A History of Black America,Lerone Bennett Jr.,4.44,0140072144,9780140072143.0,en-US,70.0,26.0,1.0,5/1/1984;;
4830,Shalimar the Clown,Salman Rushdie,3.88,0679783482,9780679783480.0,eng,398.0,11418.0,743.0,10/10/2006;;
4832,Midnight's Children,Salman Rushdie,3.98,0330267140,9780330267144.0,eng,463.0,364.0,46.0,4/8/1982;;
4835,Haroun and the Sea of Stories (Khalifa Brothers  #1),Salman Rushdie/Paul Birkbeck,4.01,0670886580,9780670886586.0,eng,224.0,22378.0,1613.0,8/27/1999;;
4836,Fury,Salman Rushdie,3.29,0099421860,9780099421863.0,eng,272.0,6711.0,354.0,9/5/2002;;
4845,Code Complete,Steve McConnell,4.29,0735619670,9780735619678.0,en-US,914.0,7059.0,326.0,6/19/2004;;
4864,Dale Carnegie's Lifetime Plan for Success: How to Win Friends and Influence People & How to Stop Worrying and Start Living,Dale Carnegie,4.17,1578660394,9781578660391.0,eng,538.0,111.0,6.0,6/15/1998;;
4866,How to Stop Worrying and Start Living,Dale Carnegie,4.12,0671035975,9780671035976.0,eng,358.0,61639.0,1607.0,10/5/2004;;
4870,How To Enjoy Your Life And Your Job,Dale Carnegie/Dorothy Carnegie,3.96,0671708260,9780671708269.0,eng,224.0,1907.0,121.0,1/2/1990;;
4873,The Leader In You: How to Win Friends  Influence People and Succeed in a Changing World,Dale Carnegie/Stuart R. Levine/Michael A. Crom,4.08,0671519980,9780671519988.0,eng,256.0,3713.0,103.0,5/1/1995;;
4887,The Drama of the Gifted Child: The Search for the True Self,Alice   Miller/Ruth Ward,4.09,0465016901,9780465016907.0,eng,144.0,12436.0,619.0,7/22/2008;;
4888,The Drama of the Gifted Child: The Search for the True Self,Alice   Miller,4.09,046501691X,9780465016914.0,en-US,118.0,97.0,10.0,6/1/1983;;
4894,Who Moved My Cheese?,Spencer Johnson/Kenneth H. Blanchard,3.8,0091883768,9780091883768.0,eng,96.0,311436.0,8421.0,2/7/2002;;
4898,Blue Ocean Strategy: How to Create Uncontested Market Space and Make the Competition Irrelevant,W. Chan Kim/Renée Mauborgne,3.91,1591396190,9781591396192.0,eng,240.0,46064.0,871.0,2/1/2005;;
4900,Heart of Darkness,Joseph Conrad,3.42,1892295490,9781892295491.0,eng,188.0,321078.0,8423.0,10/1/2003;;
4906,Heart of Darkness and Other Tales,Joseph Conrad/Cedric Watts,3.58,0192801724,9780192801722.0,eng,225.0,3761.0,177.0,9/25/2003;;
4907,Heart of Darkness,Joseph Conrad,3.42,159224646X,9781592246465.0,eng,132.0,92.0,11.0,5/1/2003;;
4909,Teacher Man (Frank McCourt  #3),Frank McCourt,3.75,0743243781,9780743243780.0,eng,272.0,26508.0,2019.0,9/19/2006;;
4916,Angela's Ashes,Frank McCourt,4.11,0007718721,9780007718726.0,eng,224.0,711.0,64.0,12/17/1998;;
4921,Three Men in a Boat (Three Men  #1),Jerome K. Jerome,3.89,0140621334,9780140621334.0,eng,185.0,38313.0,2811.0,10/1/1994;;
4922,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome,3.89,0486451100,9780486451107.0,eng,144.0,213.0,32.0,6/16/2006;;
4924,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome,3.89,1904919529,9781904919520.0,eng,272.0,52.0,8.0,3/1/2005;;
4925,Three Men in a Boat,Jerome K. Jerome,3.89,0141441216,9780141441214.0,eng,178.0,786.0,125.0,3/25/2004;;
4926,Three Men in a Boat and Three Men on the Bummel,Jerome K. Jerome/Jeremy Lewis,4.08,0140437509,9780140437508.0,en-US,400.0,2318.0,182.0,11/25/1999;;
4929,Kafka on the Shore,Haruki Murakami/Philip Gabriel,4.14,1400079276,9781400079278.0,eng,467.0,225397.0,12452.0,1/3/2006;;
4933,The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Manuel Komroff/John Bayley,4.32,0451527348,9780451527349.0,eng,736.0,983.0,91.0,6/1/1999;;
4934,The Brothers Karamazov,Fyodor Dostoyevsky/Fyodor Dostoevsky/Richard Pevear/Larissa Volokhonsky,4.32,0374528373,9780374528379.0,eng,796.0,191531.0,6795.0,6/14/2002;;
4935,The Brothers Karamazov,Fyodor Dostoyevsky/David McDuff,4.32,0140449248,9780140449242.0,eng,1013.0,1673.0,184.0,2/27/2003;;
4936,The Brothers Karamazov,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.32,0679729259,9780679729259.0,eng,796.0,617.0,80.0,9/3/1991;;
4938,The Brothers Karamazov,Fyodor Dostoyevsky/Simon Vance/Thomas R. Beyer Jr.,4.32,1596440791,9781596440791.0,eng,16.0,20.0,2.0,5/1/2005;;
4940,The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Maire Jaanus,4.32,159308045X,9781593080457.0,eng,720.0,1089.0,202.0,7/25/2004;;
4942,CliffsNotes on Dostoevsky's The Brothers Karamazov,James Lamar Roberts/Gary Carey,3.5,0764538136,9780764538131.0,en-GB,96.0,4.0,0.0,1/10/2003;;
4943,Hungry Planet,Peter Menzel/Faith D'Aluisio,4.44,1580086810,9781580086813.0,eng,288.0,1455.0,193.0,10/1/2005;;
4944,The Very Hungry Caterpillar,Eric Carle,4.29,0399226907,9780399226908.0,eng,13.0,3945.0,262.0,3/23/1994;;
4945,The Little Mouse  the Red Ripe Strawberry and the Big Hungry Bear,Don    Wood,4.32,0859533301,9780859533300.0,en-US,32.0,65.0,10.0,9/1/1996;;
4947,One Hundred Hungry Ants,Elinor J. Pinczes/Bonnie Mackain,4.05,0395971233,9780395971239.0,en-US,32.0,2114.0,166.0,9/27/1999;;
4950,The Hungry Tide,Amitav Ghosh,3.95,061871166X,9780618711666.0,eng,333.0,11838.0,815.0,6/7/2006;;
4951,Feeding the Hungry Heart: The Experience of Compulsive Eating,Geneen Roth,3.96,0452270839,9780452270831.0,eng,224.0,749.0,46.0,9/1/1993;;
4952,What Is the What,Dave Eggers,4.16,1932416641,9781932416640.0,eng,475.0,65767.0,6203.0,10/18/2006;;
4953,A Heartbreaking Work of Staggering Genius,Dave Eggers,3.68,0375725784,9780375725784.0,eng,485.0,157572.0,8463.0,2/13/2001;;
4954,You Shall Know Our Velocity!,Dave Eggers,3.63,1400033543,9781400033546.0,eng,401.0,25811.0,1463.0,7/1/2003;;
4955,How We Are Hungry,Dave Eggers,3.75,1400095565,9781400095568.0,eng,224.0,12007.0,659.0,10/11/2005;;
4956,How We Are Hungry: Stories,Dave Eggers,3.75,1932416137,9781932416138.0,eng,218.0,488.0,38.0,10/13/2004;;
4963,Merry Christmas  Stinky Face,Lisa McCourt/Cyd Moore,3.97,0439635772,9780439635776.0,eng,32.0,20.0,3.0,10/1/2004;;
4964,Love You Until--,Lisa McCourt/Cyd Moore,4.5,0809166585,9780809166589.0,eng,32.0,4.0,0.0,12/3/2005;;
4965,Year of Wonders,Geraldine Brooks,4.01,0142001430,9780142001431.0,eng,358.0,120736.0,8549.0,4/30/2002;;
4966,The Wonder Years: Helping Your Baby and Young Child Successfully Negotiate the Major Developmental Milestones,Tanya Remer Altmann/American Academy of Pediatrics,3.51,0553804766,9780553804768.0,en-US,224.0,55.0,9.0,9/26/2006;;
4978,Wolves of the Calla (The Dark Tower  #5),Stephen King/Bernie Wrightson,4.18,141651693X,9781416516934.0,eng,931.0,127168.0,2801.0,2/1/2006;;
4979,A Man Without a Country,Kurt Vonnegut Jr./Daniel Simon,4.07,081297736X,9780812977363.0,eng,160.0,34339.0,2061.0,1/16/2007;;
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,4.07,0385333846,9780385333849.0,eng,275.0,1001671.0,19056.0,1/12/1999;;
4983,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom/Terry Southern/David H. Goldsmith/James Lundquist/Lawrence R. Broer/Peter J. Reed/Loree Rackstraw/William S. Doxey/Jerome Klinkowitz/Richard Giannone/John L. Simons/Leonard Mustazza/Zoltan Ab di-Nagy/Peter Freese/Wendy B. Faris,4.35,0791071685,9780791071687.0,eng,258.0,28254.0,196.0,12/19/2002;;
4986,God Bless You  Dr. Kevorkian,Kurt Vonnegut Jr.,3.84,0743422007,9780743422000.0,eng,80.0,12754.0,558.0,5/22/2001;;
4987,Jailbird,Kurt Vonnegut Jr.,3.82,0385333900,9780385333900.0,eng,310.0,17881.0,593.0,1/12/1999;;
4988,Fates Worse Than Death,Kurt Vonnegut Jr.,3.87,0425134067,9780425134061.0,en-US,240.0,3183.0,115.0,9/1/1992;;
4989,The Red Tent,Anita Diamant,4.17,0312353766,9780312353766.0,eng,336.0,470858.0,15859.0,11/1/2005;;
4990,Inside the Red Tent,Sandra Hack Polaski,3.96,0827230281,9780827230286.0,eng,100.0,181.0,16.0,7/1/2006;;
4991,Anita Diamant's The Red Tent: A Reader's Guide,Ann Finding,4.13,0826415741,9780826415745.0,eng,88.0,440.0,55.0,9/7/2004;;
4997,La Jeune fille à la perle,Tracy Chevalier/Marie-Odile Fortier-Masek,3.88,2070417948,9782070417940.0,fre,313.0,618.0,38.0,3/16/2002;;
4999,Iron Kingdom: The Rise and Downfall of Prussia  1600–1947,Christopher   Clark,4.14,0674023854,9780674023857.0,eng,776.0,2583.0,183.0,9/29/2006;;
5004,Downfall (Dragonlance: Dhamon Saga  #1),Jean Rabe,3.68,0786918144,9780786918140.0,eng,397.0,878.0,9.0,3/1/2001;;
5005,Berlin: The Downfall  1945,Antony Beevor,4.29,0670886955,9780670886951.0,eng,489.0,244.0,17.0,1/1/2002;;
5008,El azul de la virgen,Tracy Chevalier,3.66,8466313591,9788466313599.0,spa,411.0,50.0,5.0,10/1/2004;;
5015,Saturday,Ian McEwan,3.63,1400076196,9781400076192.0,eng,289.0,52576.0,3332.0,4/11/2006;;
5027,I Love Saturdays y domingos,Alma Flor Ada/Elivia Savadier,4.05,068987409X,9780689874093.0,en-US,32.0,34.0,10.0,9/1/2004;;
5051,A Dangerous Fortune,Ken Follett,4.05,0330332651,9780330332651.0,eng,596.0,154.0,12.0,2/19/1999;;
5053,The Man From St. Petersburg,Ken Follett,3.88,0451208706,9780451208705.0,eng,320.0,16057.0,663.0,6/3/2003;;
5055,Night Over Water,Ken Follett,3.82,0451211472,9780451211477.0,eng,448.0,14545.0,652.0,4/6/2004;;
5057,The Truth about the Drug Companies: How They Deceive Us and What to Do about It,Marcia Angell,3.95,0375760946,9780375760945.0,en-GB,319.0,666.0,72.0,8/9/2005;;
5061,La verdad acerca de las Industrias Farmacéuticas: cómo nos engaña y qué hacer al respecto,Marcia Angell,3.95,9580493510,9789580493518.0,spa,324.0,3.0,0.0,12/1/2006;;
5062,Jackdaws,Ken Follett,3.97,0451219597,9780451219596.0,eng,416.0,20892.0,953.0,12/5/2006;;
5065,Whiteout,Ken Follett/David Tennant,3.58,1405052716,9781405052719.0,eng,4.0,13.0,1.0,9/1/2006;;
5066,Jackdaws,Ken Follett,3.97,0451207521,9780451207524.0,eng,496.0,367.0,32.0,11/26/2002;;
5069,Battle Angel Alita - Last Order : Angel's Vision  Vol. 08,Yukito Kishiro,4.1,1421508656,9781421508658.0,eng,208.0,336.0,5.0,12/12/2006;;
5071,Battle Angel Alita - Last Order : Guilty Angel  Vol. 07,Yukito Kishiro,4.12,1421504332,9781421504339.0,eng,208.0,340.0,4.0,6/13/2006;;
5073,Gunnm Last Order  Tome 01,Yukito Kishiro,4.06,2723439801,9782723439800.0,fre,200.0,48.0,2.0,11/27/2002;;
5077,Your Inner Physician and You: CranioSacral Therapy and SomatoEmotional Release,John E. Upledger,4.11,1556432461,9781556432460.0,eng,240.0,248.0,27.0,9/4/1997;;
5084,My Life in France,Julia Child/Alex Prud'Homme,4.17,1400043468,9781400043460.0,eng,336.0,69153.0,6152.0,4/4/2006;;
5089,A Short History of Nearly Everything (Illustrated Edition),Bill Bryson,4.21,0385663552,9780385663557.0,eng,624.0,28.0,7.0,10/5/2010;;
5094,The Drawing of the Three (The Dark Tower  #2),Stephen King,4.23,0451210859,9780451210852.0,eng,463.0,173022.0,5139.0,8/5/2003;;
5102,The Handmaid's Tale,Margaret Atwood/Valerie Martin,4.11,0307264602,9780307264602.0,eng,350.0,2102.0,282.0,10/17/2006;;
5104,The Handmaid's Tale,Margaret Atwood,4.11,0435124099,9780435124090.0,en-GB,308.0,529.0,59.0,9/1/2009;;
5107,The Catcher in the Rye,J.D. Salinger,3.8,0316769177,9780316769174.0,eng,277.0,2457092.0,43499.0,1/30/2001;;
5111,The Catcher in the Rye - Barron's Book Notes,Barron's,3.72,0812034074,9780812034073.0,eng,120.0,775.0,24.0,10/1/1984;;
5113,Franny and Zooey,J.D. Salinger,3.98,0316769029,9780316769020.0,eng,201.0,167157.0,4994.0,1/30/2001;;
5114,Raise High the Roof Beam  Carpenters & Seymour: An Introduction,J.D. Salinger,4.11,0316766941,9780316766944.0,eng,256.0,40629.0,1189.0,1/30/2001;;
5128,The Doors of Perception & Heaven and Hell,Aldous Huxley,3.92,0060595183,9780060595180.0,eng,187.0,30012.0,797.0,5/4/2004;;
5129,Brave New World,Aldous Huxley,3.99,0060929871,9780060929879.0,eng,288.0,1247221.0,20014.0,9/1/1998;;
5130,Island,Aldous Huxley,3.83,0060085495,9780060085490.0,eng,354.0,19668.0,1031.0,7/30/2002;;
5131,The Perennial Philosophy,Aldous Huxley,4.19,006057058X,9780060570583.0,eng,336.0,3266.0,163.0,4/13/2004;;
5132,Huxley and God: Essays on Religious Experience,Aldous Huxley/Huston Smith/Jacqueline Hazard Bridgeman,4.3,0824522524,9780824522520.0,eng,320.0,98.0,4.0,3/1/2003;;
5134,Moksha: Writings on Psychedelics & the Visionary Experience,Aldous Huxley/Michael Horowitz/Cynthia Palmer,4.19,0892817585,9780892817580.0,eng,304.0,404.0,15.0,4/1/1999;;
5135,Point Counter Point,Aldous Huxley,3.86,1564781313,9781564781314.0,eng,432.0,9522.0,210.0,10/1/1996;;
5136,After Many a Summer Dies the Swan,Aldous Huxley,3.75,1566630185,9781566630184.0,en-US,368.0,2056.0,149.0,1/1/1993;;
5137,The Flame Trees of Thika: Memories of an African Childhood,Elspeth Huxley,4.12,0141183780,9780141183787.0,en-GB,281.0,4773.0,217.0,2/1/2000;;
5139,The Devil Wears Prada (The Devil Wears Prada  #1),Lauren Weisberger,3.74,0307275558,9780307275554.0,eng,432.0,744569.0,7247.0,5/30/2006;;
5144,Arundhati Roy's The God of Small Things: A Reader's Guide,Julie Mullaney,4.01,0826453279,9780826453273.0,en-GB,96.0,309.0,19.0,3/30/2002;;
5148,A Separate Peace,John Knowles/David Levithan,3.57,0743253973,9780743253970.0,eng,208.0,175779.0,6261.0,9/30/2003;;
5157,Black and Blue,Anna Quindlen,3.88,0385333137,9780385333139.0,eng,288.0,75494.0,1386.0,8/25/2010;;
5158,A Virtuous Woman,Kaye Gibbons,3.69,0375703063,9780375703065.0,eng,165.0,23170.0,587.0,11/5/1997;;
5159,Here on Earth,Alice Hoffman,3.69,0425169693,9780425169698.0,eng,336.0,43028.0,1472.0,7/1/1999;;
5160,The Heart of a Woman,Maya Angelou,4.2,0375500723,9780375500725.0,eng,288.0,17966.0,437.0,5/17/1997;;
5161,The Deep End of the Ocean (Cappadora Family  #1),Jacquelyn Mitchard,3.87,0140286276,9780140286274.0,eng,464.0,112856.0,1028.0,10/1/1999;;
5167,Cane River,Lalita Tademy,4.06,0446678457,9780446678452.0,eng,522.0,42695.0,1845.0,4/1/2002;;
5168,Where the Heart Is,Billie Letts,4.02,0446672211,9780446672214.0,eng,376.0,227716.0,3407.0,6/1/1998;;
5169,Oprah Winfrey,Katherine E. Krohn,3.79,0822550008,9780822550006.0,eng,128.0,38.0,5.0,1/1/2002;;
5171,Drowning Ruth,Christina Schwarz,3.74,0345439104,9780345439109.0,eng,368.0,74161.0,2159.0,7/31/2001;;
5174,Fall on Your Knees,Ann-Marie MacDonald,3.96,0743466527,9780743466523.0,eng,672.0,55988.0,2434.0,10/29/2002;;
5175,What Looks Like Crazy on an Ordinary Day (Idlewild  #1),Pearl Cleage,3.73,038079487X,9780380794874.0,eng,244.0,19366.0,645.0,11/1/1998;;
5176,While I Was Gone,Sue Miller,3.69,0345443284,9780345443281.0,eng,304.0,56320.0,1185.0,5/12/2000;;
5179,Mother of Pearl,Melinda Haynes,3.69,0671774670,9780671774677.0,eng,465.0,19073.0,427.0,6/1/2000;;
5186,Breath  Eyes  Memory,Edwidge Danticat,3.88,037570504X,9780375705045.0,eng,234.0,25200.0,1229.0,5/18/1998;;
5187,The Book of Ruth,Jane Hamilton,3.85,0385265700,9780385265706.0,en-US,328.0,63595.0,1222.0,12/1/1989;;
5190,Open House,Elizabeth Berg,3.7,0345435168,9780345435163.0,eng,272.0,54119.0,1629.0,5/1/2001;;
5191,The Pilot's Wife,Anita Shreve,3.52,0316601950,9780316601955.0,eng,304.0,78714.0,3860.0,3/30/1999;;
5196,Tara Road,Maeve Binchy,3.9,0440235596,9780440235590.0,eng,648.0,66629.0,1712.0,7/18/2000;;
5197,A Lesson Before Dying,Ernest J. Gaines,3.95,0375702709,9780375702709.0,eng,256.0,47143.0,2998.0,9/28/1997;;
5198,Paradise,Toni Morrison,3.8,0452280397,9780452280397.0,eng,318.0,19927.0,812.0,4/1/1999;;
5202,The Treasure Hunt: A Little Bill Book,Bill Cosby/Varnette P. Honeywood,3.34,0590956183,9780590956185.0,eng,40.0,364.0,18.0,9/1/1997;;
5203,She's Come Undone,Wally Lamb,3.88,0671021001,9780671021009.0,eng,465.0,294348.0,9096.0,6/28/1998;;
5204,We Were the Mulvaneys,Joyce Carol Oates,3.73,0452282829,9780452282827.0,eng,454.0,87367.0,2553.0,9/1/1997;;
5205,A Map of the World,Jane Hamilton/Frank  Muller/C.J. Critt,3.81,0385720106,9780385720106.0,en-GB,400.0,68554.0,1476.0,12/3/1999;;
5207,Daughter of Fortune,Isabel Allende/Margaret Sayers Peden,3.91,006019491X,9780060194918.0,eng,399.0,1005.0,95.0,10/6/1999;;
5209,The Meanest Thing To Say,Bill Cosby/Varnette P. Honeywood/Varnette Hon Eywood,3.54,0590956167,9780590956161.0,eng,40.0,990.0,55.0,9/1/1997;;
5210,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,0743272935,9780743272933.0,eng,357.0,4080.0,501.0,9/15/2004;;
5211,A Fine Balance,Rohinton Mistry,4.36,140003065X,9781400030651.0,eng,603.0,112196.0,7546.0,11/30/2001;;
5212,The Best Way to Play: A Little Bill Book,Bill Cosby/Varnette P. Honeywood/Varnette Honeywood,3.49,0590956175,9780590956178.0,eng,40.0,405.0,17.0,9/1/1997;;
5213,White Oleander,Janet Fitch,3.96,0316284955,9780316284950.0,eng,480.0,3112.0,210.0,5/1/2000;;
5214,Cry  the Beloved Country,Alan Paton,3.9,0743262174,9780743262170.0,eng,316.0,3140.0,383.0,11/1/2003;;
5215,One Hundred Years of Solitude,Gabriel García Márquez/Gregory Rabassa,4.07,0060740450,9780060740450.0,eng,458.0,3437.0,316.0,1/20/2004;;
5216,Song of Solomon,Toni Morrison,4.06,0452260116,9780452260115.0,en-US,337.0,1730.0,143.0,9/1/1987;;
5217,One Hundred Years of Solitude,Gabriel García Márquez/Gregory Rabassa,4.07,1417735988,9781417735983.0,eng,417.0,90.0,5.0,2/1/2006;;
5219,The Bluest Eye,Toni Morrison,4.03,0452282195,9780452282193.0,eng,216.0,3420.0,280.0,4/27/2000;;
5220,The Poisonwood Bible,Barbara Kingsolver,4.06,0060930535,9780060930530.0,eng,546.0,5773.0,828.0,10/1/1999;;
5230,Vergeef me,Wally Lamb/Inge de Heer,4.18,9022530078,9789022530078.0,nl,744.0,67.0,9.0,7/1/2001;;
5237,The Crusader: Ronald Reagan and the Fall of Communism,Paul Kengor,4.23,0061136905,9780061136900.0,eng,432.0,179.0,14.0,10/17/2006;;
5240,Ronald Reagan: How an Ordinary Man Became an Extraordinary Leader,Dinesh D'Souza,4.13,0684848236,9780684848235.0,eng,304.0,1059.0,35.0,2/23/1999;;
5249,Ethan Frome and Summer,Edith Wharton/Elizabeth Strout,3.86,0375757287,9780375757280.0,eng,274.0,483.0,54.0,5/8/2001;;
5255,Collected Stories  1891-1910,Edith Wharton/Maureen Howard,4.26,1883011930,9781883011932.0,eng,928.0,56.0,8.0,1/29/2001;;
5261,A Backward Glance,Edith Wharton/Louis Auchincloss,3.76,0684847558,9780684847559.0,eng,385.0,521.0,77.0,7/15/1998;;
